depArr,distance,distance_long,operation_mode,angle_sum,NDepDep,NDepArr,NArrDep,NArrArr,Pressure,VisibilityInMeters,isRain,isSnow,flightNumber,airline,aircraftModel,AvgSpdLast10,TaxiTime
0,2087.79328,771.1784035,1,451.29,2,1,0,0,30.18,10000,0,0,ZB6302,MON,A321,231.8324272,10.6
0,2656.53943,1078.779413,1,621.33,2,1,0,0,30.18,10000,0,0,BY192,TOM,B788,211.9164455,15.36666667
1,1701.182328,655.0851383,1,386.24,0,0,5,0,30.21,10000,0,0,SK539,SAS,A320,184.9179724,6.283333333
1,1775.944488,836.489342,1,541.98,0,0,0,0,30.21,10000,0,0,FR4777,RYR,B738,235.2834711,4.483333333
0,2249.552403,1694.765504,1,438.87,1,0,0,0,30.18,10000,0,0,SK540,SAS,A320,288.1551949,9.933333333
0,2415.39058,1078.779413,1,440.75,2,0,0,0,30.18,10000,0,0,BY850,TOM,B788,213.7538226,10.45
0,1899.756794,1078.779413,1,378.06,2,0,0,0,30.18,10000,0,0,MT756,TCX,A321,243.9094556,11.23333333
0,2062.245022,1078.779413,1,439.7,0,0,0,0,30.18,10000,0,0,MT1966,TCX,A321,243.9868005,5.95
0,2465.213061,1078.779413,1,542.43,1,0,0,0,30.18,10000,0,0,SK2548,SAS,B736,266.1173517,9.916666667
0,884.0431004,623.3581564,1,504.21,4,0,0,0,30.18,10000,0,0,AA735,AAL,A332,335.2787657,16.95
0,1819.558729,681.1892299,1,431.93,2,0,0,0,30.18,10000,0,0,U21831,EZY,A319,278.3053304,10.93333333
0,404.6522033,0,1,200.09,1,0,0,0,30.18,10000,0,0,FR7542,RYR,B738,246.092186,0.55
0,1374.15902,1214.879122,1,243.59,1,1,0,0,30.18,10000,0,0,BY174,TOM,B788,335.2437705,3.85
1,1080.65833,523.5585887,1,463.86,0,0,1,0,30.21,10000,0,0,SK4609,SAS,B737,195.738746,2.733333333
0,2764.08955,1417.437268,1,800.84,0,0,0,0,30.18,10000,0,0,SQ52,SIA,A359,352.3076658,13.53333333
0,3303.144637,2391.310179,1,781.33,1,0,0,0,30.18,10000,0,0,VS109,VIR,A333,371.2634856,18.5
0,2808.409973,1417.437268,1,819.49,2,0,0,0,30.18,10000,0,0,SV124,SVA,B789,364.2590301,8.45
1,1703.059659,0,1,494.87,0,0,5,0,30.21,10000,0,0,FI440,ICE,B752,190.6613605,6.083333333
0,1560.669627,1074.081608,1,717.79,3,0,0,0,30.18,10000,0,0,LS937,EXS,B738,382.5484729,5.933333333
0,2788.534509,1417.437268,1,873.7,2,0,0,0,30.15,10000,0,0,OS2578,AUA,A321,221.3567326,14.6
0,1803.655347,0,1,562.5,1,1,0,0,30.15,10000,0,0,LH2501,DLH,A320,290.2562479,9.45
0,2871.368206,1417.437268,1,920.99,0,1,0,0,30.15,10000,0,0,SK4608,SAS,B737,296.1664781,19.78333333
0,2377.031859,1417.437268,1,602.85,3,0,0,0,30.15,10000,0,0,HU7904,CHH,A333,234.8875873,6.716666667
0,1451.45013,1169.957521,1,474.09,2,1,0,0,30.15,10000,0,0,SN2174,BEL,A319,259.1671648,4.033333333
0,918.8539123,623.3581564,1,509.92,3,0,0,0,30.15,10000,0,0,FR8358,RYR,B738,246.2410984,14.13333333
0,2259.559016,1417.437268,1,648.99,3,0,0,0,30.15,10000,0,0,TK1994,THY,A321,232.4271711,14.83333333
0,3038.826424,1417.437268,1,819.54,3,0,0,0,30.15,10000,0,0,SQ51,SIA,A359,237.0420188,21.71666667
0,2035.320132,0,1,680.26,1,0,0,0,30.12,10000,0,0,A3639,AEE,A320,218.4555426,9.383333333
1,1990.389188,1169.749144,1,510.91,0,0,2,0,30.18,10000,0,0,MT1239,TCX,A321,238.7724725,6.316666667
0,2025.160739,1417.437268,1,495.01,0,0,0,0,30.15,10000,0,0,EI205,EIN,A320,235.2406905,11.06666667
1,1889.939429,0,1,398.52,0,0,1,0,30.18,10000,0,0,LH942,DLH,A321,349.6181874,3.766666667
0,1009.294221,756.3860818,1,532.69,1,0,0,0,30.15,10000,0,0,FR555,RYR,B738,219.5422019,7.516666667
1,1540.185766,642.1233755,1,369.08,0,0,2,0,30.18,10000,0,0,VY8734,VLG,A320,220.5676656,3.6
0,2857.054665,1417.437268,1,964.55,2,0,0,0,30.12,10000,0,0,CX358,CPA,B77W,243.9815532,15.65
0,1796.419655,1417.437268,1,450.1,3,0,0,0,30.06,10000,0,0,EK18,UAE,A388,230.2700763,10.48333333
0,3255.101724,1971.969238,1,892.25,1,0,0,0,30.12,10000,0,0,ZB3464,MON,A321,219.190333,15.08333333
0,2595.22783,1417.437268,1,803.31,1,0,0,0,30.12,10000,0,0,EW1343,EWG,A320,234.2697931,12.93333333
0,1398.838852,1074.081608,1,519.5,2,0,0,0,30.12,10000,0,0,BA1395,BAW,A321,218.9459351,3.466666667
1,2006.57983,970.6294578,1,549.96,0,0,1,0,30.18,10000,0,0,FR3219,RYR,B738,291.1055325,3.266666667
1,1569.366201,1169.749144,1,341.37,0,0,1,0,30.12,10000,0,0,FH606,FHY,A320,221.0600433,4.6
1,2481.118695,655.0851383,1,581.3,0,0,0,0,30.15,10000,0,0,MT1741,TCX,A321,294.0753867,6.566666667
0,2791.972859,1417.437268,1,890.57,0,0,0,0,30.12,10000,0,0,DL221,DAL,B752,245.3039948,19.35
0,1643.628283,1169.957521,1,481.13,1,0,0,0,30.12,10000,0,0,U21847,EZY,A319,244.499813,8.316666667
1,2516.505,655.0851383,1,612.3,0,0,2,0,30.18,10000,0,0,BY2661,TOM,B752,317.8478585,6.683333333
0,2259.559016,1417.437268,1,648.99,2,0,0,0,30.12,10000,0,0,LH943,DLH,A321,245.1633271,13.2
0,2609.354625,2033.423359,1,708.88,2,0,0,0,30.09,10000,0,0,FI441,ICE,B752,220.7986525,9.483333333
1,1760.8476,789.7819588,1,707.47,0,0,1,1,30.18,10000,0,0,FR4006,RYR,B738,357.0106325,3.6
0,2422.047245,1417.437268,1,709.71,0,2,0,0,30.09,10000,0,0,VS73,VIR,B744,276.1540624,7.85
0,1904.343428,977.4076594,1,592.72,2,0,0,0,30.09,10000,0,0,null,null,C680,287.0050923,9.383333333
1,1933.812581,514.6640059,1,589.21,0,0,1,0,30.15,10000,0,0,LS936,EXS,B738,215.8868943,4.666666667
0,2422.047245,1417.437268,1,709.71,1,0,0,0,30.09,10000,0,0,FH606,FHY,A320,286.535192,5.933333333
0,3303.144637,2391.310179,1,781.33,0,0,0,0,30.09,10000,0,0,null,TOM,B738,285.4273825,15.6
0,3170.468116,1942.599949,1,927.85,0,0,0,0,30.09,10000,0,0,null,TOM,B738,292.8712486,16.28333333
0,2856.166147,1417.437268,1,812.37,1,1,0,0,30.09,10000,0,0,ZB566,MON,A321,318.5119058,28.48333333
0,2868.010558,1417.437268,1,964.61,2,0,0,0,30.06,10000,0,0,ZB614,MON,A320,310.283465,10.31666667
0,3244.377774,1985.388677,1,820.91,2,0,0,0,30.06,10000,0,0,ZB544,MON,A321,204.9370746,13.58333333
0,1643.628283,1169.957521,1,481.13,2,0,0,0,30.06,10000,0,0,U21985,EZY,A319,310.5680813,7.4
0,2852.324597,1074.081608,1,1054.98,3,0,0,0,30.06,10000,0,0,ZB654,MON,A321,254.3805353,8.983333333
0,1920.554686,1417.437268,1,494.44,2,0,0,0,30.06,10000,0,0,U21811,EZY,A320,288.9780554,10.28333333
0,1088.078756,756.3860818,1,544.6,4,0,0,0,30.06,10000,0,0,FR1145,RYR,B738,255.2777245,4.916666667
0,1778.676581,1417.437268,1,449.77,4,0,0,0,30.06,10000,0,0,U21915,EZY,A319,256.2341358,8.85
0,2358.593319,1417.437268,1,823.66,2,0,0,0,30.06,10000,0,0,LS2121,EXS,B733,217.0420649,8.883333333
0,1517.932662,1074.081608,1,717.34,3,0,0,0,30.06,10000,0,0,U21981,EZY,A320,235.5111553,10.08333333
0,2448.467888,1417.437268,1,642.82,2,0,0,0,30.06,10000,0,0,BY2670,TOM,B738,227.9354016,8.533333333
0,1145.580152,822.8717969,1,568.25,2,0,0,0,30.06,10000,0,0,VY8735,VLG,A320,213.5774239,8.433333333
1,2160.860132,665.3505491,1,431.43,0,0,0,0,30.09,10000,0,0,ZB6303,MON,A321,234.886398,4.933333333
0,2819.010689,1417.437268,1,712.7,1,0,0,0,30.06,10000,0,0,BY2662,TOM,B752,223.7446808,9.366666667
1,1808.140352,902.6161518,1,457.13,0,0,1,0,30.09,10000,0,0,FR562,RYR,B738,292.5788163,4.2
0,884.0431004,623.3581564,1,504.21,1,0,0,0,30.06,10000,0,0,FR3246,RYR,B738,217.1338786,6.733333333
0,2811.036937,1417.437268,1,782.03,1,0,0,0,30.06,10000,0,0,LS971,EXS,B738,202.4634524,20.05
0,3135.602909,1417.437268,1,928.16,2,0,0,0,30.06,10000,0,0,QR28,QTR,B788,194.2723937,20.96666667
0,2423.294373,1417.437268,1,770.21,2,0,0,0,30.06,10000,0,0,MT1824,TCX,A321,190.5511918,6.816666667
0,2259.559016,1417.437268,1,648.07,3,0,0,0,30.06,10000,0,0,U21995,EZY,A320,194.3494483,15.48333333
0,1398.838852,1074.081608,1,519.5,4,1,0,0,30.06,10000,0,0,BA1399,BAW,A319,215.3433814,8.35
0,1109.472013,1009.605782,1,308.79,4,0,0,0,30.06,10000,0,0,AF1069,AFR,A318,212.6159552,4.166666667
0,1643.628283,1169.957521,1,481.13,3,0,0,0,30.06,10000,0,0,LX395,SWR,BCS1,226.4568754,11.06666667
0,2825.015283,1417.437268,1,812.44,3,0,0,0,30.06,10000,0,0,MT1722,TCX,A321,225.6593291,9.433333333
0,1478.568965,1074.081608,1,543.76,1,0,0,0,30.06,10000,0,0,FR4332,RYR,B738,242.4771346,4.3
0,1643.628283,1169.957521,1,495.27,2,0,0,0,30.06,10000,0,0,U21901,EZY,A320,262.842325,13.76666667
0,2869.490875,1417.437268,1,812.36,2,0,0,0,30.06,10000,0,0,D86409,NAX,B738,259.8263327,15.6
0,1136.596821,756.3860818,1,550.9,3,0,0,0,30.06,10000,0,0,FR561,RYR,B738,242.6709543,8.766666667
0,2825.015283,1417.437268,1,812.44,3,0,0,0,30.06,10000,0,0,LS825,EXS,B738,241.042445,11.56666667
0,3034.490173,1417.437268,1,927.97,3,0,0,0,30.06,10000,0,0,ZB676,MON,A321,216.8373113,14.01666667
1,1846.82863,837.6584336,1,534.3,0,0,0,1,30.09,10000,0,0,FR3209,RYR,B738,256.9968162,3.466666667
0,1003.887877,623.3581564,1,499.23,0,0,0,0,30.06,10000,0,0,FR4052,RYR,B738,238.8815928,14.6
0,3049.664533,1417.437268,1,927.29,3,0,0,0,30.06,10000,0,0,ZB604,MON,A320,228.7159279,8.683333333
0,2812.914269,1417.437268,1,890.66,0,0,0,0,30.06,10000,0,0,TK1996,THY,A321,230.9054744,14.45
0,884.0431004,623.3581564,1,499.97,0,0,0,0,30.06,10000,0,0,FR4027,RYR,B738,223.8937218,6.133333333
0,2025.160739,1417.437268,1,495.01,1,0,0,0,30.06,10000,0,0,U21893,EZY,A320,203.9221433,15.63333333
0,1398.838852,1074.081608,1,519.5,4,0,0,0,30.06,10000,0,0,BA1403,BAW,A319,221.3478991,4.4
0,1025.04476,756.3860818,1,550.9,2,0,0,0,30.06,10000,0,0,FR3445,RYR,B738,242.1876677,10.7
0,2206.713528,1417.437268,1,716.55,1,1,0,0,30.06,10000,0,0,null,null,LJ75,250.5964404,24.38333333
1,2390.920766,1630.610448,1,650.28,0,0,4,0,30.06,10000,0,0,I23692,IBS,A320,186.812525,4.916666667
0,1061.560659,756.3860818,1,533.91,0,0,0,0,30.06,10000,0,0,FR3554,RYR,B738,252.1720346,6.316666667
1,1354.652094,0,1,309.99,0,0,3,0,30.06,10000,0,0,ZB3465,MON,A321,221.7339072,3.1
0,2259.559016,1417.437268,1,648.99,1,0,0,0,30.06,10000,0,0,LH947,DLH,A320,254.563998,12.08333333
0,918.8539123,623.3581564,1,500.51,2,0,0,0,30.06,10000,0,0,FR4094,RYR,B738,260.3096769,8.633333333
0,3244.377774,1985.388677,1,820.91,2,0,0,0,30.06,10000,0,0,ZB544,MON,A321,210.4278921,13.58333333
0,1111.755568,756.3860818,1,569.8,0,2,0,0,30.06,10000,0,0,I23693,IBS,A320,275.9278627,10.98333333
1,2445.46405,1683.474152,1,558.76,0,0,1,0,30.06,10000,0,0,FR3247,RYR,B738,208.0690706,4.95
0,2025.160739,1417.437268,1,495.01,0,0,0,0,30.06,10000,0,0,U21957,EZY,A320,262.0416383,7.866666667
0,1061.560659,756.3860818,1,533.91,1,0,0,0,30.06,10000,0,0,FR557,RYR,B738,245.6969682,7.633333333
1,2539.323741,0,1,721.02,0,0,1,0,30.06,10000,0,0,IA265,IAW,A320,240.1799953,6.033333333
0,2844.215139,1417.437268,1,818.94,1,0,0,0,30.06,10000,0,0,ST357,GMI,B737,243.5291474,17.46666667
0,2465.845664,1417.437268,1,679.4,2,0,0,0,30.06,10000,0,0,EY22,ETD,A332,249.1697264,13.33333333
0,1373.108416,634.051999,1,583.73,0,0,0,0,30.06,10000,0,0,U2137,EZY,A319,242.7981667,7.066666667
0,1612.287634,1074.081608,1,677.88,1,0,0,0,30.06,10000,0,0,U21953,EZY,A320,233.5629732,12.6
0,1145.580152,822.8717969,1,568.25,0,0,0,0,30.06,10000,0,0,AF1169,AFR,A319,214.0488469,5.95
0,2964.826677,1417.437268,1,819.21,0,1,0,0,30.06,10000,0,0,QR24,QTR,B788,258.8379396,13.95
0,884.0431004,623.3581564,1,499.97,1,1,0,0,30.06,10000,0,0,FR1157,RYR,B738,212.8745437,6.4
0,1796.419655,1417.437268,1,450.1,0,1,0,0,30.06,10000,0,0,EK20,UAE,A388,241.1514062,18
1,1739.358221,970.2305883,1,427.97,0,0,0,0,30.06,10000,0,0,FR3186,RYR,B738,257.2833886,5.383333333
1,2106.327141,514.6640059,1,626.79,0,0,0,1,30.06,10000,0,0,ZB655,MON,A321,247.2108632,5.5
0,2882.176078,1368.832415,1,1094.8,0,0,0,0,30.06,10000,0,0,IA266,IAW,A320,269.6126032,17
1,2176.754692,0,1,581.81,0,0,2,0,30.06,10000,0,0,LS892,EXS,B752,247.0677827,6.383333333
0,2422.047245,1417.437268,1,709.71,1,0,0,0,30.06,10000,0,0,PK702,PIA,B77W,272.7534067,11.63333333
0,1061.560659,756.3860818,1,533.91,2,0,0,0,30.06,10000,0,0,FR559,RYR,B738,256.2292737,6.833333333
1,940.7561224,606.5240565,1,336.14,0,0,0,0,30.06,10000,0,0,FR1556,RYR,B738,283.9295404,3.35
1,2537.446409,655.0851383,1,612.39,0,0,1,2,30.06,10000,0,0,DE1483,CFG,B753,236.646754,7.366666667
1,2123.161649,847.9826129,1,542.49,0,0,0,0,30.06,10000,0,0,LH948,DLH,A321,240.8304357,5.816666667
1,1715.012502,837.6584336,1,511.44,0,0,0,0,30.06,10000,0,0,FR4028,RYR,B738,219.4645611,8.8
1,1202.899714,727.5364952,1,411.65,0,0,0,0,30.06,10000,0,0,FR3555,RYR,B738,231.7007359,4.733333333
1,1872.631752,514.6640059,1,609.38,0,0,1,0,30.06,10000,0,0,BY2691,TOM,B738,208.7721913,4.416666667
1,1300.816812,756.7631639,1,271.29,0,0,1,0,30.06,10000,0,0,U21974,EZY,A320,216.5655117,3.483333333
1,2476.038827,626.3011088,1,803.76,0,0,0,0,30.06,10000,0,0,ZB567,MON,A321,213.2097708,5.916666667
1,748.758797,0,1,450.78,0,0,0,0,30.06,10000,0,0,ZB605,MON,A320,232.9882706,2.2
1,2464.291787,0,1,542.46,0,0,1,0,30.06,10000,0,0,MT3733,TCX,A332,267.2952438,6.866666667
1,2498.344915,0,1,720.52,0,0,0,0,30.06,10000,0,0,QR21,QTR,B788,257.0426522,9.483333333
1,1947.790927,514.6640059,1,619.62,0,0,2,0,30.06,10000,0,0,MT3725,TCX,A332,252.2755293,8.633333333
0,2790.095528,1417.437268,1,781.94,0,0,0,0,29.97,10000,0,0,MT1346,TCX,A321,297.500591,8.433333333
0,1080.097017,822.8717969,1,551.73,0,0,0,0,29.97,10000,0,0,KL1072,KLM,B737,313.6307508,8.866666667
0,2942.3016,1417.437268,1,927.89,0,0,0,0,29.97,10000,0,0,ZB542,MON,A320,304.9924058,9.6
0,1109.472013,1009.605782,1,308.79,1,0,0,0,29.97,10000,0,0,U21931,EZY,A320,320.1063467,3.6
0,2826.892614,1417.437268,1,921.07,2,0,0,0,29.97,10000,0,0,LH949,DLH,A321,313.0035707,17.35
0,3205.760421,2020.765555,1,774.75,2,0,0,0,29.97,10000,0,0,MT260,TCX,A332,328.3637289,17.16666667
0,3065.691251,1417.437268,1,819.36,2,1,0,0,29.97,10000,0,0,ZB1360,MON,A321,301.9648699,14.88333333
0,918.8539123,623.3581564,1,509.92,4,1,0,0,29.97,10000,0,0,FR3204,RYR,B738,264.3417766,7.266666667
0,1319.723329,1074.081608,1,457.65,3,1,0,0,29.97,10000,0,0,FR7542,RYR,B738,284.0461145,5
1,1786.929893,0,1,378.97,0,0,0,0,30.03,10000,0,0,VS110,VIR,A333,257.9738641,5.65
0,1061.560659,756.3860818,1,533.91,5,0,0,0,29.97,10000,0,0,FR2131,RYR,B738,231.9780144,8.833333333
0,3242.585816,1925.619849,1,928.51,3,1,0,0,29.97,10000,0,0,BY2726,TOM,B752,208.7917229,10
0,2025.160739,1417.437268,1,495.01,2,1,0,0,29.97,10000,0,0,U21947,EZY,A320,232.0061917,7.516666667
0,1129.20502,822.8717969,1,551.01,3,1,0,0,29.97,10000,0,0,FR3501,RYR,B738,228.2994882,9.983333333
0,1398.838852,1074.081608,1,519.5,3,0,0,0,29.97,10000,0,0,FR3202,RYR,B738,222.5432485,3.366666667
0,1451.45013,1169.957521,1,502.31,4,0,0,0,29.97,10000,0,0,U21917,EZY,A320,247.7995882,8.516666667
0,918.8539123,623.3581564,1,500.51,4,0,0,0,29.97,10000,0,0,FR4007,RYR,B738,234.2024216,8.633333333
0,2770.058111,1417.437268,1,781.53,4,0,0,0,29.97,10000,0,0,ZB672,MON,A321,224.2473676,11.75
1,1354.511156,1155.510643,1,242.41,0,0,0,0,30.03,10000,0,0,UA81,UAL,B752,253.0995954,3.516666667
0,1478.568965,1074.081608,1,543.76,0,0,0,0,30,10000,0,0,BA1399,BAW,A320,319.1978861,18.53333333
1,1572.013676,0,1,391.6,0,0,0,0,30.06,10000,0,0,TK1995,THY,A321,283.9466616,5.133333333
0,2448.467888,1417.437268,1,642.82,0,0,0,0,30,10000,0,0,ZB654,MON,A321,340.4428015,10.91666667
0,1560.752463,1071.081342,1,224.45,0,0,0,0,30,10000,0,0,U21951,EZY,A320,327.0500529,9.683333333
1,2148.456717,0,1,540.07,0,0,0,0,30.06,10000,0,0,PK709,PIA,B772,268.4060042,6.166666667
1,2007.423662,655.0851383,1,494.36,0,0,0,0,30,10000,0,0,SK541,SAS,B737,270.8278476,5.7
0,1030.714745,0,1,503.66,0,0,0,0,30,10000,0,0,EI3727,EIN,AT76,364.2820307,6.766666667
0,1819.558729,719.6829129,1,252.59,1,0,0,0,30,10000,0,0,BE819,STK,AT76,348.7957353,7.2
0,1885.506954,1247.391005,1,444.33,0,0,0,0,30,10000,0,0,FR4116,RYR,B738,338.8494253,11.63333333
1,2537.446409,655.0851383,1,612.39,0,0,1,0,30,10000,0,0,LH946,DLH,A320,311.2914599,4.683333333
0,1770.415728,0,1,505.49,0,1,0,0,30,10000,0,0,BA1403,BAW,A320,342.0719857,8.166666667
0,615.8219441,0,1,344.84,2,0,0,0,30,10000,0,0,U21811,EZY,A320,368.8309081,5.383333333
0,1860.914586,949.0490379,1,347.52,3,0,0,0,30,10000,0,0,FR557,RYR,B738,309.2256751,12.98333333
0,2465.213061,1078.779413,1,542.43,1,1,0,0,30,10000,0,0,SK542,SAS,B737,351.332292,7.333333333
0,1808.096295,1162.383182,1,394.52,4,0,0,0,30,10000,0,0,SN2178,BEL,A319,259.330465,10.01666667
0,1665.358517,1125.346912,1,225,3,0,0,0,30,10000,0,0,U21927,EZY,A320,290.9953264,7.633333333
0,1949.339075,866.2491974,1,475.42,3,0,0,0,30,10000,0,0,FR3503,RYR,B738,262.1491056,8.933333333
1,1284.428269,514.6640059,1,266.71,0,0,0,0,30.03,10000,0,0,ZB563,MON,A321,292.7123371,2.6
0,1245.47995,558.4022863,1,411.1,0,0,0,0,30,10000,0,0,EI211,EIN,A320,277.244512,2.516666667
0,1804.279706,0,1,577.16,1,0,0,0,30,10000,0,0,FR3187,RYR,B738,271.7218769,8.316666667
0,1851.588144,866.2491974,1,602.58,1,1,0,0,30,10000,0,0,KL1094,KLM,B739,251.3427228,3.883333333
0,1984.149887,866.2491974,1,481.13,0,0,0,0,30,10000,0,0,FR1557,RYR,B738,291.1903552,10.9
0,2453.112046,1078.779413,1,620.65,2,1,0,0,30,10000,0,0,LH947,DLH,A320,265.4065625,13.81666667
1,1089.3513,687.1934466,1,360.49,0,0,0,0,30,10000,0,0,U21986,EZY,A319,322.0567125,1.533333333
1,1221.167427,617.3965138,1,405.36,0,0,0,0,30,10000,0,0,U21896,EZY,A319,360.2013329,2.283333333
0,1665.358517,1125.346912,1,225,0,1,0,0,30.03,10000,0,0,U2137,EZY,A319,293.6000782,4.566666667
1,2044.687299,0,1,633.99,0,0,3,0,30,10000,0,0,EW4348,EWG,A319,258.6984164,5.883333333
0,1817.443489,0,1,505.21,0,0,0,0,30.03,10000,0,0,BA1405,BAW,A320,312.0169048,10.98333333
0,2227.134273,1078.779413,1,440.22,1,0,0,0,30.03,10000,0,0,EY22,ETD,B789,306.7432302,12.11666667
1,1910.389186,836.489342,1,656.6,0,0,0,0,30,10000,0,0,FR2142,RYR,B738,358.2615239,5.866666667
1,1993.746288,703.7250306,1,595.1,0,0,0,0,30,10000,0,0,ZB543,MON,A321,296.4790368,4.916666667
0,511.5785233,0,1,122.5,0,1,0,0,30.03,10000,0,0,U21895,EZY,A319,275.8990989,2.466666667
0,616.4838124,0,1,386.09,0,1,0,0,30.03,10000,0,0,FR3222,RYR,B738,280.1271189,7.566666667
1,1738.657986,849.6170191,1,474.13,0,0,1,0,30,10000,0,0,FR3502,RYR,B738,287.7150053,6.25
0,1113.68319,822.8717969,1,535.29,1,1,0,0,30.03,10000,0,0,AF1169,AFR,A319,270.5197507,7.316666667
1,1863.591006,1265.589677,1,330.22,0,0,0,0,30.03,10000,0,0,MT1483,TCX,A321,288.3779507,6.066666667
0,2614.186336,1920.867516,1,479.46,1,0,0,0,30,10000,0,0,FX5203,FDX,B752,260.5558436,11.45
0,884.0431004,623.3581564,1,504.21,0,0,0,0,30.03,10000,0,0,FR2141,RYR,B738,264.0461873,6.866666667
1,1871.174348,958.3921823,1,463.43,0,0,0,0,30.03,10000,0,0,null,RYR,B738,279.0835195,5.15
0,2790.41184,1417.437268,1,982.33,1,0,0,0,30.03,10000,0,0,EW1347,EWG,A320,240.5871189,11.26666667
1,1971.769018,970.6294578,1,544.25,0,0,0,0,30.03,10000,0,0,FR1556,RYR,B738,287.152469,4.85
0,1009.294221,756.3860818,1,533.89,1,0,0,0,30.03,10000,0,0,FR3501,RYR,B738,288.3403515,7.616666667
0,1796.419655,1417.437268,1,450.1,0,0,0,0,30,10000,0,0,EK20,UAE,A388,272.6795919,20.85
1,1118.24619,0,1,572.11,0,0,0,0,30.03,10000,0,0,FR558,RYR,B738,283.2107286,4.566666667
1,1089.3513,687.1934466,1,360.49,0,0,2,0,30.03,10000,0,0,U21836,EZY,A320,228.8863832,1.433333333
0,1061.560659,756.3860818,1,533.91,0,0,0,0,30,10000,0,0,FR559,RYR,B738,246.8517274,6.633333333
1,2490.499022,655.0851383,1,612.14,0,0,1,1,30.03,10000,0,0,ZB655,MON,A321,278.4355588,6.816666667
1,877.2744061,509.7935599,1,270.49,0,0,1,1,30,10000,0,0,U21976,EZY,A320,309.5701953,1.366666667
1,1324.858242,703.7250306,1,255.35,0,0,1,0,30.03,10000,0,0,U21882,EZY,A320,290.370089,3.783333333
1,2049.670917,0,1,456.5,0,0,0,0,30,10000,0,0,null,EXS,B738,314.5064495,5.766666667
1,1689.042431,0,1,453.12,0,0,0,0,29.91,10000,0,0,null,FDX,B752,253.2041691,4.333333333
0,2593.350499,1417.437268,1,688.48,0,1,0,0,29.88,10000,0,0,MT1854,TCX,A321,287.9362744,14.7
0,1377.316855,558.4022863,1,457.73,1,1,0,0,29.88,10000,0,0,SN2184,BEL,A320,283.5671857,15.43333333
0,2422.047245,1417.437268,1,709.71,1,0,0,0,29.88,10000,0,0,BY2426,TOM,B738,268.5440689,5.516666667
0,2560.331772,1078.779413,1,542.33,1,1,0,0,29.88,10000,0,0,LH949,DLH,A320,279.5547267,12.43333333
0,1808.648147,949.0490379,1,347.5,1,0,0,0,29.88,10000,0,0,FR3204,RYR,B738,257.2129303,14.53333333
1,2065.628708,0,1,634.08,0,0,0,0,29.97,10000,0,0,VS110,VIR,A333,246.8101752,7.4
0,1865.387974,530.8891433,1,678.99,3,0,0,0,29.88,10000,0,0,FR2666,RYR,B738,233.6637116,11.55
0,1559.203607,702.9179363,1,403.1,2,0,0,0,29.88,10000,0,0,U21917,EZY,A320,230.6798547,8.416666667
0,1971.872892,1247.391005,1,528.84,3,0,0,0,29.88,10000,0,0,FR4007,RYR,B738,222.150718,13.56666667
0,2782.385089,771.1784035,1,836.64,4,0,0,0,29.88,10000,0,0,ZB672,MON,A321,219.0435675,14.7
0,3011.499929,1419.416817,1,730.3,4,0,0,0,29.88,10000,0,0,TOM2408,TOM,B738,214.8439237,15.86666667
1,2148.456717,0,1,540.07,0,0,0,0,30,10000,0,0,EY15,ETD,B77W,239.4160239,9.5
0,1751.793882,530.8891433,1,583.06,1,0,0,0,29.88,10000,0,0,FR3501,RYR,B738,203.0698283,10.9
0,2486.290248,1078.779413,1,657.77,2,0,0,0,29.88,10000,0,0,ZB652,MON,A321,210.2170325,12.1
0,1899.756794,1078.779413,1,378.06,3,0,0,0,29.88,10000,0,0,U21989,EZY,A320,186.8607062,16.01666667
1,2430.646127,860.6454809,1,624.96,0,0,1,0,30,10000,0,0,MT2719,TCX,A332,222.2001231,9.583333333
1,1613.708571,588.8691363,1,345.63,0,0,0,0,29.91,10000,0,0,EW4340,EWG,A319,283.5661497,10.38333333
0,2601.64549,771.1784035,1,835.91,3,0,0,0,29.88,10000,0,0,ZB502,MON,A321,168.6360464,14.01666667
0,468.8415578,0,1,122.05,4,0,0,0,29.88,10000,0,0,BA1371,BAW,A320,166.6046512,1.116666667
0,1701.217888,838.3258634,1,433.92,3,0,0,0,29.88,10000,0,0,U21931,EZY,A320,196.1456356,10.21666667
1,1778.614256,836.489342,1,550.64,0,0,1,1,29.88,10000,0,0,FR3239,RYR,B738,280.7269501,5.783333333
0,2744.653269,771.1784035,1,836.79,3,0,0,0,29.88,10000,0,0,ZB1322,MON,A320,194.2718428,16.63333333
0,2494.360515,1078.779413,1,658.05,3,0,0,0,29.88,10000,0,0,ZB1372,MON,A321,194.6222191,8.983333333
1,1512.273456,0,1,391.49,0,0,0,0,29.88,10000,0,0,EW1342,EWG,A320,276.2761625,5.466666667
0,1931.711768,1537.306359,1,445.87,2,0,0,0,29.85,10000,0,0,U21831,EZY,A320,207.8540658,117.7666667
0,2017.229636,1078.779413,1,332.84,3,0,0,0,29.85,10000,0,0,TOM2432,TOM,B738,190.5665634,7.966666667
1,1847.94227,0,1,546.73,0,0,0,0,29.97,10000,0,0,MT2933,TCX,A332,261.8496626,7.716666667
0,1778.570834,681.1892299,1,306.34,2,0,0,0,29.85,10000,0,0,U21995,EZY,A319,209.6260452,12.48333333
0,1959.497014,1078.779413,1,378.17,1,0,0,0,29.85,10000,0,0,U21805,EZY,A320,213.1100639,11.48333333
